close,date,high,low,open,volume
303.55,2020-03-13,304.03,255.7,294.03,518000
240.68,2020-03-16,294.16,238.04,250.0,842200
245.69,2020-03-17,251.4,212.94,247.27,559400
212.0,2020-03-18,234.33,177.65,226.23,596700
244.78,2020-03-19,254.0,202.25,210.71,502400
241.43,2020-03-20,265.93,237.6,245.7,516900
231.14,2020-03-23,248.29,219.71,236.82,419400
269.31,2020-03-24,271.29,240.86,244.74,298800
268.93,2020-03-25,285.0,257.02,269.01,310800
305.0,2020-03-26,306.04,270.21,274.65,272700
291.06,2020-03-27,303.36,280.16,290.48,277600
313.83,2020-03-30,315.23,289.0,294.04,490400
307.69,2020-03-31,329.38,304.01,313.0,693500
288.82,2020-04-01,306.13,285.23,296.4,436500
282.92,2020-04-02,294.68,276.19,285.44,370800
263.85,2020-04-03,282.31,259.37,280.22,403700
301.6,2020-04-06,302.76,272.68,272.68,283400
297.59,2020-04-07,317.41,296.96,314.44,193100
300.69,2020-04-08,307.0,299.04,304.03,330900
301.11,2020-04-09,323.23,298.53,310.0,285900
298.0,2020-04-13,303.01,291.71,301.5,206200
313.18,2020-04-14,315.33,305.85,309.34,268900
309.96,2020-04-15,317.5,303.04,303.06,243800
301.52,2020-04-16,317.88,299.53,314.99,328700
319.26,2020-04-17,320.8,303.96,309.99,299700
307.34,2020-04-20,320.68,306.72,314.24,149100
291.56,2020-04-21,301.63,287.15,301.17,190300
303.88,2020-04-22,307.63,295.2,302.29,155100
302.26,2020-04-23,309.21,299.94,303.56,176400
300.04,2020-04-24,305.79,296.68,303.5,210000
309.66,2020-04-27,312.7,302.99,304.95,247400
324.89,2020-04-28,330.0,311.68,315.5,343600
356.99,2020-04-29,359.76,330.71,330.71,326600
352.94,2020-04-30,364.26,335.32,362.06,559200
336.61,2020-05-01,349.68,330.01,340.3,295200
345.83,2020-05-04,346.32,327.9,332.27,237800
353.41,2020-05-05,360.92,349.52,349.52,258000
357.3,2020-05-06,362.87,354.46,359.35,239700
366.58,2020-05-07,371.19,360.07,364.04,228200
371.1,2020-05-08,375.05,367.41,371.42,190500
370.58,2020-05-11,376.41,366.6,366.6,232000
351.58,2020-05-12,373.3,351.58,371.39,280800
349.94,2020-05-13,357.24,341.53,354.36,356500
349.92,2020-05-14,350.16,337.04,343.46,165900
352.36,2020-05-15,358.79,344.23,347.4,224400
366.67,2020-05-18,375.1,360.97,363.92,250100
369.08,2020-05-19,379.2,369.08,370.0,184900
383.6,2020-05-20,387.33,376.73,378.78,240700
385.18,2020-05-21,389.38,381.44,386.11,209500
389.4,2020-05-22,389.99,382.47,385.0,180400
396.55,2020-05-26,402.61,395.0,398.95,332900
394.94,2020-05-27,398.19,372.62,396.55,301600
397.61,2020-05-28,407.25,395.34,398.4,340900
402.65,2020-05-29,407.53,394.6,400.37,1839800
407.84,2020-06-01,414.95,400.9,401.7,290100
416.24,2020-06-02,417.73,398.83,407.8,411100
423.92,2020-06-03,425.95,416.52,419.0,203100
407.07,2020-06-04,419.8,404.69,416.63,314100
420.71,2020-06-05,427.24,409.5,411.1,290900
411.9,2020-06-08,423.25,405.18,420.0,342700
419.51,2020-06-09,426.94,407.2,407.2,262800
426.87,2020-06-10,429.59,420.31,427.17,288600
403.41,2020-06-11,426.14,401.95,412.19,315000
413.52,2020-06-12,420.96,399.04,417.63,256200
419.54,2020-06-15,420.27,403.4,405.0,201500
425.32,2020-06-16,431.61,415.37,427.9,192400
422.43,2020-06-17,430.0,420.6,428.76,142400
423.99,2020-06-18,427.41,418.55,419.92,170100
421.9,2020-06-19,428.53,418.29,426.32,352600
428.47,2020-06-22,433.14,420.15,421.74,186000
425.53,2020-06-23,434.63,423.05,432.88,170500
409.06,2020-06-24,427.78,407.42,422.4,199100
416.37,2020-06-25,416.89,405.01,409.02,177800
406.2,2020-06-26,419.98,406.2,417.35,415100
406.03,2020-06-29,409.43,397.68,408.36,218900
418.04,2020-06-30,421.19,407.77,407.77,254400
423.57,2020-07-01,428.28,413.53,416.52,201000
418.77,2020-07-02,428.99,418.01,428.0,153700
416.85,2020-07-06,427.52,416.42,425.39,249300
409.8,2020-07-07,422.18,409.53,412.18,122500
422.0,2020-07-08,423.1,410.05,412.47,163500
421.76,2020-07-09,428.54,410.02,426.66,255300
412.17,2020-07-10,423.82,409.35,422.09,289000
399.62,2020-07-13,419.05,398.63,415.22,331000
408.59,2020-07-14,409.19,388.02,396.84,350600
