close,date,high,low,open,volume
23.129,2019-08-12,23.4599,22.9873,23.4221,1909000
23.6583,2019-08-13,23.6962,22.8927,22.8927,2452600
22.9778,2019-08-14,23.4031,22.8455,23.0345,2201800
22.6659,2019-08-15,23.2897,22.5997,23.1668,1865200
23.129,2019-08-16,23.2708,22.6564,22.6564,1353600
23.3559,2019-08-19,23.6584,22.5997,23.5544,1405600
23.5638,2019-08-20,23.7434,23.2708,23.5449,1863100
24.2916,2019-08-21,24.3011,23.7434,23.8096,2668200
24.2633,2019-08-22,24.5185,24.1971,24.3862,3024500
24.0648,2019-08-23,24.6697,23.9892,24.0837,7021200
24.2916,2019-08-26,24.3105,23.6111,24.1877,3227700
24.2538,2019-08-27,24.4807,24.0081,24.3011,3243500
24.2727,2019-08-28,24.3673,23.8852,24.1026,2321500
24.5374,2019-08-29,24.8777,24.5374,24.6697,1898400
24.424,2019-08-30,24.8398,24.3862,24.7453,1295400
23.8852,2019-09-03,24.2349,23.5544,24.1404,2035300
24.3767,2019-09-04,24.4523,23.9797,24.112,1784500
25.2935,2019-09-05,25.3692,24.7831,24.8777,2217300
25.3503,2019-09-06,25.6527,25.1896,25.2935,3334100
25.4637,2019-09-09,25.5771,25.1423,25.5582,2048100
25.4164,2019-09-10,25.6905,25.2368,25.5488,3022900
25.7094,2019-09-11,25.7189,25.1612,25.4542,2120700
26.5129,2019-09-12,26.7113,25.7094,25.7378,3628900
26.5885,2019-09-13,27.1178,26.4845,27.0327,3742700
26.7019,2019-09-16,26.9004,26.3805,26.4372,1818900
26.9949,2019-09-17,27.0705,26.5318,26.683,1619700
26.4656,2019-09-18,26.7964,26.1537,26.7492,2866600
27.2596,2019-09-19,27.8267,27.0989,27.1461,3907200
27.5526,2019-09-20,27.6471,27.1556,27.3541,3303000
27.8267,2019-09-23,28.0724,27.6093,27.8456,2189400
27.6565,2019-09-24,28.3087,27.5337,27.959,3011700
27.9779,2019-09-25,28.0063,27.4108,27.5148,1552900
27.7794,2019-09-26,27.9496,27.5998,27.8172,1508200
25.8229,2019-09-27,27.8834,25.5015,27.8834,6852400
25.3786,2019-09-30,25.889,25.2085,25.8039,4435400
24.6319,2019-10-01,25.9174,24.5279,25.5393,4548500
23.9892,2019-10-02,24.4618,23.6678,24.3956,4138300
24.2727,2019-10-03,24.3105,23.5544,23.8852,2825500
24.4618,2019-10-04,24.6792,24.0931,24.3011,3359700
24.8209,2019-10-07,24.8588,24.1499,24.4618,3859600
24.2916,2019-10-08,24.7548,24.0931,24.7548,2508100
24.7926,2019-10-09,25.01,24.3294,24.613,2030200
24.7359,2019-10-10,24.906,24.4712,24.6225,1534000
24.8588,2019-10-11,25.5015,24.8493,25.01,2476700
24.6981,2019-10-14,24.7264,24.4712,24.6886,1062000
25.3219,2019-10-15,25.3975,24.7548,24.8115,1812700
25.303,2019-10-16,25.5677,25.0289,25.5204,2138300
25.7851,2019-10-17,25.9646,25.3692,25.3692,2475800
25.9457,2019-10-18,26.097,25.7,25.7,1970100
26.2671,2019-10-21,26.3711,25.8607,26.1631,1315600
25.9646,2019-10-22,26.5129,25.9079,26.2104,1837700
27.0327,2019-10-23,27.0611,25.8229,25.8418,3526500
26.3805,2019-10-24,27.2312,26.3522,26.976,3686600
26.6074,2019-10-25,26.7775,26.1348,26.2387,4083400
27.1272,2019-10-28,27.2312,26.3049,26.7681,3496500
27.0705,2019-10-29,27.562,25.7661,25.9646,4359400
27.2407,2019-10-30,27.3352,26.9098,27.0705,1825800
27.2501,2019-10-31,27.269,26.4561,26.9193,4900200
27.8456,2019-11-01,27.8834,26.6546,26.9949,4349100
27.4108,2019-11-04,27.9496,27.2218,27.9307,5562500
27.7511,2019-11-05,28.1197,27.5148,27.5715,3743200
27.6944,2019-11-06,27.9118,27.5526,27.7322,2546700
27.5757,2019-11-07,28.1073,27.4713,27.8415,2310100
27.6706,2019-11-08,27.9079,27.3953,27.5282,997800
27.775,2019-11-11,27.9459,27.3953,27.5282,1244500
27.9269,2019-11-12,28.0883,27.6801,27.7371,2874900
27.9079,2019-11-13,28.0124,27.6232,27.813,1350500
28.2876,2019-11-14,28.411,27.8605,27.9079,2050500
28.3256,2019-11-15,28.468,28.2781,28.4205,1545100
27.9649,2019-11-18,28.2402,27.851,28.2402,2375000
27.6516,2019-11-19,28.0883,27.4998,28.0029,2928000
27.8225,2019-11-20,27.9554,27.4808,27.6042,2301800
27.5852,2019-11-21,28.0408,27.5472,27.9554,1535500
27.6611,2019-11-22,27.87,27.5757,27.6801,1249000
28.0408,2019-11-25,28.1073,27.6232,27.7181,2145600
28.1452,2019-11-26,28.2781,27.9459,27.9649,1966900
28.2592,2019-11-27,28.3541,27.8889,28.2686,2370000
27.9934,2019-11-29,28.3636,27.9364,28.2497,866000
27.5187,2019-12-02,28.0029,27.4428,28.0029,1553700
26.8258,2019-12-03,27.0631,26.7783,27.0251,2889600
27.2624,2019-12-04,27.4238,27.0156,27.0251,2165400
27.6327,2019-12-05,27.7561,27.4238,27.4808,1657600
27.6516,2019-12-06,27.9744,27.6516,27.8225,1391100
27.5187,2019-12-09,27.8415,27.4903,27.6896,1555900
27.6516,2019-12-10,27.7371,27.4618,27.5282,1800400
27.6611,2019-12-11,27.7845,27.5662,27.7371,2049500
27.775,2019-12-12,27.9079,27.4998,27.7181,2521500
27.6706,2019-12-13,27.9934,27.6421,27.6991,2855900
28.0124,2019-12-16,28.1642,27.8415,27.87,5714000
27.9174,2019-12-17,28.0598,27.6137,28.0313,5924300
27.851,2019-12-18,28.1547,27.851,27.9459,3346500
28.2687,2019-12-19,28.3826,27.9174,27.9554,7464600
28.1452,2019-12-20,28.6483,27.9934,28.4395,5267800
27.5662,2019-12-23,28.3161,27.5472,28.2592,2378400
27.5282,2019-12-24,27.6516,27.3764,27.5472,957600
27.794,2019-12-26,28.0313,27.7086,27.9459,1193900
27.6896,2019-12-27,27.9459,27.6042,27.794,1300100
27.5757,2019-12-30,27.851,27.4333,27.7655,1542800
27.6896,2019-12-31,27.87,27.3384,27.3953,1630400
27.8795,2020-01-02,28.0029,27.6516,27.9174,2899000
27.5472,2020-01-03,27.7845,27.4048,27.5282,2001900
27.5757,2020-01-06,27.5947,27.139,27.253,2549600
27.5947,2020-01-07,27.851,27.5282,27.5282,1765500
28.1547,2020-01-08,28.2592,27.6137,27.6516,3036500
28.4205,2020-01-09,28.7623,28.2971,28.4205,4061500
28.4585,2020-01-10,28.5439,28.3351,28.4205,2711600
28.4775,2020-01-13,28.5534,28.1642,28.3161,2237600
27.8035,2020-01-14,28.5819,27.794,28.3826,3933700
28.0313,2020-01-15,28.2117,27.6801,27.7276,2549900
28.9616,2020-01-16,28.9901,28.1642,28.1927,3764800
29.6166,2020-01-17,29.7495,29.0945,29.1799,3839500
29.1704,2020-01-21,29.7685,29.123,29.6546,3157800
29.8919,2020-01-22,30.2241,29.3223,29.5027,3211700
29.6166,2020-01-23,29.9298,29.4932,29.9014,3101400
29.1325,2020-01-24,29.8919,28.9521,29.7305,3698600
28.7718,2020-01-27,28.8002,27.8605,28.2971,4322200
28.8857,2020-01-28,29.2464,28.7907,28.9616,2560100
29.4457,2020-01-29,29.6166,28.9141,29.0375,3552000
28.8477,2020-01-30,29.6451,28.5155,29.2084,4495000
30.2811,2020-01-31,30.4899,28.1832,29.1894,9965700
