close,date,high,low,open,volume
51.6939,2019-08-12,52.2544,51.53,52.0992,1570400
51.8232,2019-08-13,52.0216,51.1591,51.5127,2034700
51.5472,2019-08-14,52.1768,51.392,52.0388,2107100
52.8409,2019-08-15,53.0047,51.4696,51.599,2559300
52.7805,2019-08-16,53.0134,52.6425,52.6856,2069300
53.0996,2019-08-19,53.4273,52.6167,52.746,1546600
53.0047,2019-08-20,53.2548,52.6684,53.2548,1433600
53.5222,2019-08-21,53.5567,52.9358,52.9789,1064600
53.5912,2019-08-22,53.7119,53.0824,53.3411,1010400
53.1082,2019-08-23,53.9965,52.8926,53.7723,1608800
53.824,2019-08-26,53.8672,53.1772,53.2548,1127200
53.9534,2019-08-27,54.445,53.9534,54.0224,1823700
53.8758,2019-08-28,54.3501,53.7206,53.9965,2056500
54.3587,2019-08-29,54.3846,53.7033,54.1345,1596000
54.376,2019-08-30,54.6002,54.1604,54.5226,1254200
55.523,2019-09-03,55.5317,54.3415,54.3933,1817400
55.6093,2019-09-04,55.7731,55.2212,55.6007,1008900
54.6779,2019-09-05,55.3419,54.5226,55.3074,1788300
54.1259,2019-09-06,54.928,53.9879,54.8158,2363900
52.9961,2019-09-09,54.0483,52.8667,53.9189,3260500
52.5994,2019-09-10,53.0306,51.8318,52.9961,3088000
52.8236,2019-09-11,53.0651,52.2113,52.4873,2182700
53.1514,2019-09-12,53.5912,52.8409,53.2893,2120500
52.8409,2019-09-13,53.1945,52.5908,52.8409,1303200
53.0047,2019-09-16,53.2462,52.6511,52.8064,1281300
53.7895,2019-09-17,53.9879,53.0824,53.1255,1962600
54.0138,2019-09-18,54.1776,53.5826,54.1345,1186500
54.2035,2019-09-19,54.3156,53.8672,54.1431,2265200
54.4277,2019-09-20,54.8072,54.0224,54.3242,3487900
54.4967,2019-09-23,54.6865,54.307,54.5571,1651800
55.2729,2019-09-24,55.9111,54.5571,54.6261,2070600
55.4799,2019-09-25,55.5575,55.0314,55.4282,2077600
56.0922,2019-09-26,56.3251,55.6696,55.7214,2369300
55.2039,2019-09-27,56.1699,54.9193,56.1612,2780200
55.1522,2019-09-30,55.7214,54.9969,55.3247,1867500
55.3247,2019-10-01,55.4023,54.652,54.9969,1683200
54.8331,2019-10-02,55.4195,54.7037,55.247,1917000
55.1953,2019-10-03,55.2039,54.7555,54.9193,1594300
55.9887,2019-10-04,56.075,55.2298,55.3419,1272000
55.5834,2019-10-07,55.8766,55.4282,55.868,1220000
55.2815,2019-10-08,55.7559,55.1867,55.592,1994300
55.7128,2019-10-09,55.937,55.3247,55.4023,1441900
55.4799,2019-10-10,55.6955,55.0314,55.5748,1516600
