close,date,high,low,open,volume,volumetrend_macd,volumetrend_macd_signal,volumetrend_macd_diff,volumetrend_sma_fast,volumetrend_sma_slow,volumetrend_ema_fast,volumetrend_ema_slow,volumetrend_vortex_ind_pos,volumetrend_vortex_ind_neg,volumetrend_vortex_ind_diff,volumetrend_trix,volumetrend_mass_index,volumetrend_dpo,volumetrend_kst,volumetrend_kst_sig,volumetrend_kst_diff,volumetrend_ichimoku_conv,volumetrend_ichimoku_base,volumetrend_ichimoku_a,volumetrend_ichimoku_b,volumetrend_stc,volumetrend_adx,volumetrend_adx_pos,volumetrend_adx_neg,volumetrend_cci,volumetrend_visual_ichimoku_a,volumetrend_visual_ichimoku_b,volumetrend_aroon_up,volumetrend_aroon_down,volumetrend_aroon_ind,volumetrend_psar_up,volumetrend_psar_down,volumetrend_psar_up_indicator,volumetrend_psar_down_indicator,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volumevolatility_bbm,volumevolatility_bbh,volumevolatility_bbl,volumevolatility_bbw,volumevolatility_bbp,volumevolatility_bbhi,volumevolatility_bbli,volumevolatility_kcc,volumevolatility_kch,volumevolatility_kcl,volumevolatility_kcw,volumevolatility_kcp,volumevolatility_kchi,volumevolatility_kcli,volumevolatility_dcl,volumevolatility_dch,volumevolatility_dcm,volumevolatility_dcw,volumevolatility_dcp,volumevolatility_atr,volumevolatility_ui,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama
17.7087,2019-08-12,17.76,17.6008,17.7035,31324781,0.0,0.0,0.0,17.6008,17.6008,17.6008,17.6008,0.0,0.0,0.0,6.152483152905161,1.0,-1.0013650516282766,60.32524930774844,60.32524930774844,0.0,17.731749999999998,17.731749999999998,17.731749999999998,17.731749999999998,0.0,0.0,0.0,0.0,0.0,16.822646584590945,16.844665091342335,0.0,0.0,0.0,17.653226,19.7066,0.0,0.0,82.08687663716353,17.7087,4.635398230088235,0.0,0.0,0.0,0.0,17.6881,50.0,1000.0,17.6008,17.6008,17.6008,0.0,0.0,0.0,0.0,17.6881,17.631599999999995,17.744600000000002,-0.63884758679568,1.272566371681362,0.0,1.0,17.76,17.7035,17.731749999999998,-0.3210081359938374,2.8176991150441175,0.0,0.0,100.0,0.0,0.0,0.0,0.0,-0.0,281.76991150441177,281.76991150441177,181.76991150441174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6008
17.9038,2019-08-13,17.9552,17.6522,17.6522,41333294,0.0041002849002858,0.00082005698005716,0.00328022792022864,17.6265,17.6265,17.608707692307693,17.604607407407407,0.07115675697214127,0.1661424464739148,-0.09498568950177352,0.0005703753522598806,2.5943339361060533,-1.027065051628277,61.8734947799548,61.099372043851616,0.7741227361031804,17.731749999999998,17.731749999999998,17.731749999999998,17.731749999999998,0.0,0.0,0.0,0.0,66.66666666666667,16.822646584590945,16.844665091342335,0.0,0.0,0.0,17.653226,19.7066,0.0,0.0,99.99067663716353,35.6125,2.80774100771256,0.920255320000018,-121766.60820608129,-121766.60820608129,0.052284857506479133,17.720828322358724,100.0,1000.0,17.6265,17.6779,17.5751,0.5832127762176382,0.75,0.0,0.0,17.72065,17.540899999999997,17.9004,-2.028706621935449,0.6904033379693958,1.0,1.0,17.76,17.7035,17.731749999999998,-0.32054009587838383,1.907964601769817,0.0,0.0,100.0,0.0,0.0,0.0,100.0,17.25411211816088,190.7964601769817,236.28318584069672,90.7964601769817,0.0,0.0,0.023290976080276252,0.0046581952160552505,0.018632780864221002,0.08781470075770083,0.017562940151540165,0.07025176060616066,17.614736957270566
17.5084,2019-08-14,17.7857,17.4724,17.7703,45830657,-0.007076988011458951,-0.0007593520182460622,-0.006317635993212889,17.575133333333333,17.575133333333333,17.58773727810651,17.594814266117968,0.1775591176233235,0.2336719238418298,-0.05611280621850631,-0.0004979659132716216,3.8362639395039246,-0.9756983849616105,58.77901193602491,60.32591867457605,-1.5469067385511437,17.76515,17.76515,17.76515,17.76515,0.0,0.0,0.0,0.0,-62.62602579132392,16.822646584590945,16.844665091342335,8.0,0.0,8.0,17.653226,19.7066,1.0,0.0,794.8695130008126,18.104099999999995,14.963404479231574,0.3390745142857293,2260.5149528227917,-59753.04662662925,-0.12605043894382098,17.706097063177264,50.66702707526248,989.8143007670433,17.575133333333333,17.726360256274397,17.42390641039227,1.7209192109426965,0.16033385016578486,0.0,0.0,17.70581111111111,17.58084444444444,17.83077777777778,-1.4115892898941804,1.4338934827064764,0.0,1.0,17.76,17.7703,17.76515,0.05860552978259422,-27.922330097094783,0.0,0.0,20.97695736799176,0.0,0.0,0.0,92.51737483873667,-29.763560500695466,-2792.233009709478,-773.2222126760283,-2892.233009709478,0.0,0.0,-0.040222010328844364,-0.004317845892924673,-0.03590416443591969,-0.022375354859094955,0.009575281149413141,-0.031950636008508095,17.560215430999747
17.6368,2019-08-15,17.6984,17.4416,17.5854,32262702,-0.018210441284065126,-0.004249569871409876,-0.01396087141265525,17.54175,17.54175,17.565254619936276,17.58346506122034,0.2630083711466114,0.24385624026595476,0.019152130880656648,-0.0029590280622374936,5.0722752796441615,-0.9423150516282774,56.767899302542915,59.43641383156776,-2.668514529024847,17.73435,17.73435,17.73435,17.73435,0.0,0.0,0.0,0.0,-133.33333333333334,16.822646584590945,16.844665091342335,8.0,12.0,-4.0,17.65790896,19.7066,0.0,0.0,857.394310168954,0.4672999999999945,12.117328717142502,0.2130333779591984,87200.05896761217,-10768.678095215442,-0.15714024000148913,17.673453533066603,33.91121895065886,989.8143007670433,17.54175,17.716465626089942,17.36703437391006,1.9919976751457709,0.21339140567643558,0.0,0.0,17.673141666666666,17.551166666666667,17.795116666666665,-1.3803431478179826,1.4491357518617207,0.0,1.0,17.6984,17.7703,17.73435,0.4098792879843768,-3.571627260083456,0.0,0.0,18.308006828672333,0.0,0.0,0.0,85.63536508119343,-24.216610891390257,-357.1627260083456,-986.199758513614,-457.1627260083456,0.0,0.0,-0.10356571483869556,-0.024167419682078854,-0.0793982951566167,-0.050683464378518124,-0.0024764679561731116,-0.048206996422345015,17.511715585888865
17.9603,2019-08-16,17.9757,17.6727,17.7087,41180372,-0.008290378277880706,-0.005057731552704042,-0.003232646725176664,17.56794,17.56794,17.58178467840762,17.5900750566855,0.20896259358232994,0.3518277405159257,-0.14286514693359575,-0.003677211802726416,6.56364636952316,-0.9685050516282772,58.34566385184575,59.21826383562336,-0.8725999837776115,17.73435,17.73435,17.73435,17.73435,0.0,0.0,0.0,0.0,101.68330397337972,16.822646584590945,16.844665091342335,8.0,12.0,-4.0,17.6624046016,19.7066,0.0,0.0,880.1978371352463,18.427599999999995,9.921299365802275,0.7755465139650217,-297768.41144078877,-82518.61143160878,0.08083249931141562,17.696176996400578,50.709628870726,989.8143007670433,17.56794,17.756075848790175,17.379804151209825,2.141808872186209,0.7784158380065993,0.0,0.0,17.695653333333333,17.544673333333332,17.846633333333333,-1.706407750603921,0.5760144831545023,1.0,1.0,17.6984,17.7703,17.73435,0.409268246590092,-0.35744089012518376,0.0,0.0,59.719777634490995,0.0,0.0,0.0,81.17779597426416,6.034410407049917,-35.74408901251837,-1061.713274910114,-135.74408901251837,0.0,0.0,-0.047131000016567656,-0.028760135748976616,-0.01837086426759104,0.0734226578350814,0.01270335720207779,0.060719300633003605,17.53109380144602
18.1709,2019-08-19,18.2017,17.9706,17.9809,34603667,0.02334033066745178,0.0006218808913271224,0.02271844977612466,17.63505,17.63505,17.641602420191063,17.61826208952361,0.173102549582057,0.45629627819034085,-0.28319372860828385,0.00011626337394948671,8.060497118059862,-1.0356150516282767,62.388572553782204,59.74664862198316,2.6419239317990417,17.83965,17.83965,17.83965,17.83965,0.0,0.0,0.0,0.0,181.15464337897984,16.822646584590945,16.844665091342335,20.0,12.0,8.0,17.666720417536,19.7066,0.0,0.0,900.0640294359705,36.598499999999994,8.42055657262794,1.438055741970024,-302688.80462717765,-126552.65007072254,0.3871304113452343,17.756507533148902,60.91158129788453,989.8143007670433,17.63505,17.980840336282938,17.28925966371706,3.921625810904289,0.9851928535756447,0.0,0.0,17.75488888888889,17.59227222222222,17.917505555555554,-1.8317959372692336,-0.16325031601244408,1.0,0.0,17.6984,17.9809,17.83965,1.6019234422357684,0.9635398230088589,0.0,0.0,76.35747920613751,0.0,0.0,0.0,79.08640429062471,21.493751816332622,96.35398230088589,-98.8509442399927,-3.646017699114107,0.016611666666666025,0.0,0.1324780534473414,0.003487502090286986,0.12899055135705442,0.26408268494472803,0.06297922275060784,0.20110346219412017,17.56842067441927
17.9655,2019-08-20,18.1298,17.9244,18.1247,28856448,0.044170768380549674,0.009331658389171632,0.03483910999137804,17.676385714285715,17.676385714285715,17.68510974016167,17.64093897178112,0.1890682664776731,0.48092121138377236,-0.29185294490609925,0.00625643568688976,9.2201921297587,-1.0769507659139919,64.87876058815074,60.479807474292826,4.398953113857914,17.91155,17.91155,17.91155,17.91155,0.0,0.0,0.0,0.0,118.61166970935511,16.822646584590945,16.844665091342335,24.0,12.0,12.0,17.685571192483838,19.7066,0.0,0.0,2329.2019412010313,18.632999999999996,18.655345275785486,1.1140469074028714,-1020.5393671201105,-105630.63162012213,0.34094352276054385,17.8001247910366,67.5543180407081,987.2696210849269,17.676385714285715,18.055195405345508,17.297576023225922,4.286053689738691,0.8273600063140097,0.0,0.0,17.798423809523808,17.658309523809525,17.938538095238094,-1.5744572352447368,0.05045201196302508,1.0,1.0,17.6984,18.1247,17.91155,2.411692112236914,0.5301430917194427,0.0,0.0,71.429856963263,0.0,0.0,0.0,76.2388904959408,17.21551311379477,53.01430917194428,37.87473415343727,-46.98569082805572,0.036687142857143584,0.0,0.2503878532271231,0.05286757231765421,0.19752028090946888,0.317991025318519,0.11398158326419008,0.20400944205432894,17.614219190681982
18.0579,2019-08-21,18.1041,17.9603,18.0733,29013606,0.06285135897194394,0.020035598505726095,0.04281576046621784,17.711875,17.711875,17.727446703213722,17.66459534424178,0.19594288047752884,0.4608320174969181,-0.26488913701938926,0.014090088352981894,10.210796541469037,-1.1124400516282762,67.01674214141842,61.296924307683526,5.7198178337348935,17.91155,17.91155,17.91155,17.91155,0.0,0.0,0.0,0.0,86.3758938625253,16.822646584590945,16.844665091342335,24.0,12.0,12.0,17.72070149708513,19.7066,0.0,0.0,2479.7626139283066,36.6909,17.35163882974598,1.0475085792024654,6575.183160832627,-89601.22950855717,0.37711090409548664,17.8311800896074,57.704926836954535,987.2696210849269,17.711875,18.11290540720125,17.310844592798748,4.528378923194196,0.8097333712594675,0.0,0.0,17.82935833333333,17.702908333333333,17.955808333333334,-1.4184470089828456,-0.01776064320548262,1.0,0.0,17.6984,18.1247,17.91155,2.4068598045096934,0.614356087262491,0.0,0.0,72.89369587513974,0.0,0.0,0.0,74.33049932279039,17.19017801647625,61.43560872624911,70.26796673302643,-38.56439127375089,0.07017000000000095,0.0,0.35580412541084294,0.11345488293629197,0.24234924247455097,0.3977873103960022,0.17074272869055251,0.22704458170544967,17.662273697453376
18.176,2019-08-22,18.2325,18.0168,18.099,28412643,0.08127801702534754,0.032284082209650386,0.04899393481569715,17.745755555555558,17.745755555555558,17.771962595026995,17.690684578001648,0.18235026146045583,0.4703458837948514,-0.2879956223343956,0.023318697222564102,11.254669242271431,-1.146320607183835,69.05780894043491,62.15924482243367,6.898564118001239,17.91155,17.91155,17.91155,17.91155,0.0,0.0,0.0,0.0,92.36778173976472,16.822646584590945,16.844665091342335,24.0,12.0,12.0,17.75302137731832,19.7066,0.0,0.0,2520.3216431417895,54.8669,15.645590915924927,1.0445707821735413,-56592.071963029994,-85475.08481536628,0.4342894590194019,17.86332832316189,63.13589438871418,987.2696210849269,17.745755555555558,18.169652294670286,17.32185881644083,4.777443685479155,0.8197057436800472,0.0,0.0,17.86121851851852,17.733985185185183,17.98845185185185,-1.4246881667274522,-0.11140220650308227,1.0,0.0,17.6984,18.1247,17.91155,2.4022645790730617,0.7468918601923518,0.0,0.0,75.05952539595637,0.0,0.0,0.0,73.14762140889539,17.891019231615996,74.68918601923517,63.04636797247618,-25.310813980764827,0.14409000000000205,0.0,0.45943963709814084,0.18265183376866176,0.27678780332947905,0.5082103173792545,0.23823624642829294,0.26997407095096154,17.709896314787674
17.8833,2019-08-23,18.2017,17.7909,18.1298,44827992,0.07676809935180273,0.04118088563808085,0.03558721371372188,17.75027,17.75027,17.77487604194592,17.698107942594117,0.2008268209155748,0.47455983101922605,-0.27373301010365125,0.03052990115426508,12.234707634986101,-1.1508350516282775,69.32977268248311,63.15974741962642,6.17002526285669,17.914099999999998,17.914099999999998,17.914099999999998,17.914099999999998,0.0,0.0,0.0,0.0,58.711274981685904,16.822646584590945,16.844665091342335,36.0,12.0,24.0,17.782755667132854,19.7066,0.0,0.0,2706.7904888997878,36.9836,15.124134158155748,0.31822674614875146,7.141861779027192e-10,-75977.85316921439,0.2100633217475225,17.881061747003436,56.080233904268525,974.8909407752668,17.75027,18.153324944641547,17.347215055358454,4.541395084599236,0.550402557443048,0.0,0.0,17.879176666666666,17.75747666666667,18.000876666666667,-1.3613602266920064,0.8626814571350373,1.0,1.0,17.6984,18.1298,17.914099999999998,2.4303855659660387,0.2144181733889688,0.2516499999999994,0.0,55.84628169501901,0.0,0.0,0.0,66.33085065650407,11.966087859535975,21.44181733889688,52.52220402812706,-78.55818266110312,0.18412000000000006,0.0,0.4337644430738531,0.23287435562970005,0.20089008744415304,0.45828074141368674,0.2822451454253717,0.17603559598831503,17.72094338611834
